customer_id,segment,recency_days,frequency,monetary,cltv,R_score,F_score,M_score,RFM_score,churn_risk,channel,country,crm_action
1572,At-Risk,410,2,675,381.51,4,4,4,444,0,Social,India,Win-back campaign within 7 days
1573,At-Risk,385,2,180,101.74,4,4,2,442,0,Social,UK,Win-back campaign within 7 days
1574,At-Risk,331,2,720,406.94,4,4,4,444,0,Social,Italy,Win-back campaign within 7 days
1575,Hibernating,1272,1,280,158.59,2,2,3,223,1,Search,Japan,Reactivation email series
1576,At-Risk,608,2,65,36.82,3,4,1,341,0,Offline,Italy,Win-back campaign within 7 days
1577,Hibernating,1271,1,1200,679.68,2,2,4,224,1,Search,Italy,Reactivation email series
1578,At-Risk,398,2,310,175.58,4,4,3,443,0,Social,Spain,Win-back campaign within 7 days
1579,At-Risk,231,2,2075,1175.28,5,4,5,545,0,Other,China,Win-back campaign within 7 days
1580,At-Risk,604,2,550,311.52,3,4,4,344,0,Social,China,Win-back campaign within 7 days
1581,Champions,254,3,5060,2874.09,4,5,5,455,0,Offline,China,Referral program + premium card upsell
1582,Hibernating,1267,1,320,182.02,2,2,3,223,1,Offline,Spain,Reactivation email series
1583,Hibernating,1266,1,2000,1137.6,2,2,4,224,1,Social,Australia,Reactivation email series
1584,Hibernating,1265,1,1200,682.56,2,2,4,224,1,Social,Australia,Reactivation email series
1585,Hibernating,1265,1,300,170.64,2,2,3,223,1,Social,Italy,Reactivation email series
1586,Promising,1,3,2330,1325.31,5,5,5,555,0,Social,India,Cross-sell — travel rewards / premium product
1587,Hibernating,1264,1,72,40.95,2,2,1,221,1,Social,Italy,Reactivation email series
1588,Hibernating,1263,1,75,42.84,2,2,1,221,1,Social,Canada,Reactivation email series
1589,Promising,201,3,580,330.83,5,5,4,554,0,Social,Italy,Cross-sell — travel rewards / premium product
1590,At-Risk,122,2,2070,1182.38,5,4,5,545,0,Other,USA,Win-back campaign within 7 days
1591,At-Risk,349,2,180,102.82,4,4,2,442,0,Search,USA,Win-back campaign within 7 days
1592,Champions,283,2,5500,3148.2,4,4,5,445,0,Offline,Canada,Referral program + premium card upsell
1593,Hibernating,1256,1,300,172.08,2,2,3,223,1,Other,USA,Reactivation email series
1594,Promising,436,4,753,431.47,4,5,4,454,0,Social,China,Cross-sell — travel rewards / premium product
1595,Hibernating,1256,1,300,172.08,2,2,3,223,1,Social,Canada,Reactivation email series
1596,Hibernating,1256,1,500,286.8,2,2,4,224,1,Search,Canada,Reactivation email series
1597,Hibernating,1253,1,210,120.46,2,2,2,222,1,Search,Japan,Reactivation email series
1598,Champions,478,2,9000,5173.2,4,4,5,445,0,Social,UK,Referral program + premium card upsell
1599,Hibernating,1251,1,270,155.52,2,2,3,223,1,Social,Spain,Reactivation email series
1600,Hibernating,1250,1,210,120.96,2,2,2,222,1,Social,UK,Reactivation email series
1601,At-Risk,461,2,105,60.48,4,4,2,442,0,Social,Spain,Win-back campaign within 7 days
1602,Hibernating,1250,1,150,86.4,2,2,2,222,1,Social,Spain,Reactivation email series
1603,Hibernating,1250,1,300,172.8,2,2,3,223,1,Other,Australia,Reactivation email series
1604,At-Risk,677,2,690,397.44,3,4,4,344,0,Other,Italy,Win-back campaign within 7 days
1605,Hibernating,1249,1,54,31.1,2,2,1,221,1,Social,USA,Reactivation email series
1606,Hibernating,1249,1,90,51.84,2,2,1,221,1,Other,USA,Reactivation email series
1607,Hibernating,1249,1,100,57.6,2,2,2,222,1,Search,Japan,Reactivation email series
1608,Hibernating,1248,1,3000,1728.0,2,2,5,225,1,Social,China,Reactivation email series
1609,Hibernating,1248,1,160,92.16,2,2,2,222,1,Social,India,Reactivation email series
1610,At-Risk,456,2,175,101.01,4,4,2,442,0,Other,Italy,Win-back campaign within 7 days
1611,At-Risk,407,2,450,260.28,4,4,3,443,0,Search,USA,Win-back campaign within 7 days
1612,Hibernating,1244,1,40,23.14,2,2,1,221,1,Other,Spain,Reactivation email series
1613,Hibernating,1244,1,360,208.22,2,2,3,223,1,Search,Canada,Reactivation email series
1614,Hibernating,1243,1,100,57.84,2,2,2,222,1,Offline,Canada,Reactivation email series
1615,At-Risk,621,2,555,321.68,3,4,4,344,0,Social,Canada,Win-back campaign within 7 days
1616,Hibernating,1242,1,1600,929.28,2,2,4,224,1,Other,India,Reactivation email series
1617,At-Risk,184,2,235,136.21,5,4,3,543,0,Social,Australia,Win-back campaign within 7 days
1618,Hibernating,1240,1,70,40.66,2,2,1,221,1,Social,Italy,Reactivation email series
1619,At-Risk,244,2,300,174.24,4,4,3,443,0,Offline,Spain,Win-back campaign within 7 days
1620,At-Risk,168,2,1570,911.86,5,4,4,544,0,Other,USA,Win-back campaign within 7 days
1621,Hibernating,1239,1,420,243.94,2,2,3,223,1,Social,Italy,Reactivation email series
1622,Hibernating,1238,1,1500,871.2,2,2,4,224,1,Social,Italy,Reactivation email series
1623,Promising,184,3,2410,1401.65,5,5,5,555,0,Social,Spain,Cross-sell — travel rewards / premium product
1624,Hibernating,1235,1,420,244.94,2,2,3,223,1,Other,Spain,Reactivation email series
1625,Hibernating,1234,1,105,61.24,2,2,2,222,1,Offline,Italy,Reactivation email series
1626,Hibernating,1233,1,240,139.97,2,2,3,223,1,Search,Australia,Reactivation email series
1627,At-Risk,129,2,600,350.64,5,4,4,544,0,Search,USA,Win-back campaign within 7 days
1628,Hibernating,1232,1,500,292.8,2,2,4,224,1,Social,Spain,Reactivation email series
1629,At-Risk,249,2,1700,993.48,4,4,4,444,0,Other,Japan,Win-back campaign within 7 days
1630,Hibernating,1231,1,100,58.56,2,2,2,222,1,Social,Italy,Reactivation email series
1631,Hibernating,1230,1,540,316.22,2,2,4,224,1,Social,Spain,Reactivation email series
1632,Hibernating,1230,1,60,35.14,2,2,1,221,1,Offline,UK,Reactivation email series
1633,Hibernating,1229,1,200,117.12,2,2,2,222,1,Social,Spain,Reactivation email series
1634,Hibernating,1228,1,140,81.98,2,2,2,222,1,Social,China,Reactivation email series
1635,Promising,75,3,1550,908.93,5,5,4,554,0,Social,Japan,Cross-sell — travel rewards / premium product
1636,Hibernating,1228,1,240,140.54,2,2,3,223,1,Social,China,Reactivation email series
1637,Hibernating,1227,1,500,292.8,2,2,4,224,1,Other,Canada,Reactivation email series
1638,Champions,107,2,6200,3638.16,5,4,5,545,0,Social,Japan,Referral program + premium card upsell
1639,Hibernating,1225,1,125,73.5,2,2,2,222,1,Offline,Canada,Reactivation email series
1640,Hibernating,1223,1,400,235.2,2,2,3,223,1,Search,UK,Reactivation email series
1641,At-Risk,367,2,3035,1788.22,4,4,5,445,0,Other,Canada,Win-back campaign within 7 days
1642,Hibernating,1221,1,100,59.04,2,2,2,222,1,Social,Italy,Reactivation email series
1643,Hibernating,1220,1,50,29.52,2,2,1,221,1,Social,India,Reactivation email series
1644,Champions,1220,1,6000,3542.4,2,2,5,225,1,Social,UK,Referral program + premium card upsell
1645,Hibernating,1219,1,3000,1771.2,2,2,5,225,1,Social,Australia,Reactivation email series
1646,Hibernating,1217,1,100,59.28,2,2,2,222,1,Other,Spain,Reactivation email series
1647,At-Risk,493,2,710,420.04,4,4,4,444,0,Social,India,Win-back campaign within 7 days
1648,At-Risk,533,2,600,354.96,4,4,4,444,0,Social,Italy,Win-back campaign within 7 days
1649,Hibernating,1216,1,70,41.5,2,2,1,221,1,Search,Australia,Reactivation email series
1650,Hibernating,1216,1,360,213.41,2,2,3,223,1,Social,Australia,Reactivation email series
1651,Hibernating,1216,1,200,118.56,2,2,2,222,1,Other,USA,Reactivation email series
1652,At-Risk,71,2,375,222.75,5,4,3,543,0,Social,Canada,Win-back campaign within 7 days
1653,Hibernating,1212,1,90,53.57,2,2,1,221,1,Social,Italy,Reactivation email series
1654,At-Risk,34,2,43,25.54,5,4,1,541,0,Social,UK,Win-back campaign within 7 days
1655,Champions,213,2,5300,3148.2,5,4,5,545,0,Social,UK,Referral program + premium card upsell
1656,Hibernating,1212,1,120,71.42,2,2,2,222,1,Social,India,Reactivation email series
1657,At-Risk,565,2,100,59.52,3,4,2,342,0,Social,Australia,Win-back campaign within 7 days
1658,At-Risk,272,2,385,229.61,4,4,3,443,0,Search,Spain,Win-back campaign within 7 days
1659,Hibernating,1207,1,90,53.78,2,2,1,221,1,Search,India,Reactivation email series
1660,At-Risk,87,2,1705,1016.86,5,4,4,544,0,Other,USA,Win-back campaign within 7 days
1661,Hibernating,1207,1,54,32.27,2,2,1,221,1,Social,Japan,Reactivation email series
1662,At-Risk,485,2,870,519.91,4,4,4,444,0,Other,UK,Win-back campaign within 7 days
1663,Hibernating,1206,1,200,119.52,2,2,2,222,1,Social,Canada,Reactivation email series
1664,At-Risk,584,2,300,179.28,3,4,3,343,0,Social,India,Win-back campaign within 7 days
1665,At-Risk,654,2,3350,2005.98,3,4,5,345,0,Search,China,Win-back campaign within 7 days
1666,Hibernating,1203,1,420,250.99,2,2,3,223,1,Offline,Spain,Reactivation email series
1667,At-Risk,206,2,690,414.0,5,4,4,544,0,Social,Japan,Win-back campaign within 7 days
1668,Hibernating,1199,1,40,24.0,2,2,1,221,1,Offline,India,Reactivation email series
1669,Hibernating,1197,1,90,54.22,2,2,1,221,1,Other,Canada,Reactivation email series
1670,Hibernating,1195,1,3600,2168.64,2,2,5,225,1,Social,Australia,Reactivation email series
1671,At-Risk,7,2,125,75.3,5,4,2,542,0,Social,China,Win-back campaign within 7 days
1672,Hibernating,1195,1,350,210.84,2,2,3,223,1,Social,Japan,Reactivation email series
1673,Hibernating,1194,1,4500,2710.8,2,2,5,225,1,Offline,India,Reactivation email series
1674,Promising,104,4,459,277.05,5,5,4,554,0,Social,Italy,Cross-sell — travel rewards / premium product
1675,Hibernating,1192,1,175,105.84,2,2,2,222,1,Other,UK,Reactivation email series
1676,Hibernating,1192,1,1600,967.68,2,2,4,224,1,Other,Japan,Reactivation email series
1677,Hibernating,1192,1,125,75.6,2,2,2,222,1,Social,Spain,Reactivation email series
1678,Hibernating,1191,1,3000,1814.4,2,2,5,225,1,Other,USA,Reactivation email series
1679,Champions,553,2,6180,3737.66,3,4,5,345,0,Social,Japan,Referral program + premium card upsell
1680,Champions,559,2,6140,3720.84,3,4,5,345,0,Social,Japan,Referral program + premium card upsell
1681,At-Risk,117,2,375,227.25,5,4,3,543,0,Social,China,Win-back campaign within 7 days
1682,Hibernating,1187,1,100,60.72,2,2,2,222,1,Offline,Spain,Reactivation email series
1683,Promising,460,3,2050,1243.11,4,5,5,455,0,Social,Spain,Cross-sell — travel rewards / premium product
1684,At-Risk,368,2,500,303.0,4,4,4,444,0,Social,Australia,Win-back campaign within 7 days
1685,At-Risk,212,2,2420,1466.52,5,4,5,545,0,Social,Japan,Win-back campaign within 7 days
1686,Hibernating,1186,1,75,45.54,2,2,1,221,1,Search,Japan,Reactivation email series
1687,Champions,123,3,10035,6093.25,5,5,5,555,0,Offline,Italy,Referral program + premium card upsell
1688,Hibernating,1185,1,18,10.93,2,2,1,221,1,Offline,USA,Reactivation email series
1689,Hibernating,1184,1,8,4.86,2,2,1,221,1,Search,Canada,Reactivation email series
1690,Hibernating,1182,1,70,42.67,2,2,1,221,1,Other,USA,Reactivation email series
1691,Hibernating,1180,1,35,21.34,2,2,1,221,1,Social,Spain,Reactivation email series
1692,Promising,84,3,355,216.69,5,5,3,553,0,Other,Australia,Cross-sell — travel rewards / premium product
1693,At-Risk,552,2,90,54.97,3,4,1,341,0,Search,Canada,Win-back campaign within 7 days
1694,Hibernating,1178,1,40,24.48,2,2,1,221,1,Social,Italy,Reactivation email series
1695,Hibernating,1177,1,450,275.4,2,2,3,223,1,Search,Spain,Reactivation email series
1696,Hibernating,1175,1,250,153.0,2,2,3,223,1,Social,Italy,Reactivation email series
1697,At-Risk,222,2,650,398.58,5,4,4,544,0,Social,China,Win-back campaign within 7 days
1698,Hibernating,1174,1,300,184.32,2,2,3,223,1,Offline,Japan,Reactivation email series
1699,Hibernating,1174,1,2000,1228.8,2,2,4,224,1,Search,UK,Reactivation email series
1700,Hibernating,1174,1,90,55.3,2,2,1,221,1,Social,USA,Reactivation email series
1701,At-Risk,472,2,137,84.34,4,4,2,442,0,Social,Australia,Win-back campaign within 7 days
1702,Hibernating,1169,1,72,44.41,2,2,1,221,1,Search,Australia,Reactivation email series
1703,Champions,207,3,4680,2886.62,5,5,5,555,0,Offline,Spain,Referral program + premium card upsell
1704,Hibernating,1168,1,50,30.84,2,2,1,221,1,Social,Italy,Reactivation email series
1705,Champions,113,4,7655,4717.01,5,5,5,555,0,Social,Spain,Referral program + premium card upsell
1706,Hibernating,1168,1,54,33.31,2,2,1,221,1,Social,Australia,Reactivation email series
1707,At-Risk,358,2,375,231.75,4,4,3,443,0,Social,Italy,Win-back campaign within 7 days
1708,At-Risk,701,2,1690,1044.42,3,4,4,344,0,Offline,Australia,Win-back campaign within 7 days
1709,Hibernating,1165,1,280,173.38,2,2,3,223,1,Social,Japan,Reactivation email series
1710,At-Risk,129,2,400,247.2,5,4,3,543,0,Social,Australia,Win-back campaign within 7 days
1711,Hibernating,1164,1,160,99.07,2,2,2,222,1,Other,India,Reactivation email series
1712,Hibernating,1160,1,320,198.91,2,2,3,223,1,Offline,Australia,Reactivation email series
1713,Hibernating,1156,1,250,156.0,2,2,3,223,1,Social,Canada,Reactivation email series
1714,Hibernating,1156,1,120,74.88,2,2,2,222,1,Search,Australia,Reactivation email series
1715,At-Risk,589,2,35,21.8,3,4,1,341,0,Social,Spain,Win-back campaign within 7 days
1716,Hibernating,1155,1,50,31.2,2,2,1,221,1,Other,Spain,Reactivation email series
1717,At-Risk,178,2,2175,1354.59,5,4,5,545,0,Social,Canada,Win-back campaign within 7 days
1718,Promising,560,3,320,199.43,3,5,3,353,0,Social,Canada,Cross-sell — travel rewards / premium product
1719,Hibernating,1153,1,120,74.88,2,2,2,222,1,Social,USA,Reactivation email series
1720,Promising,67,3,840,524.83,5,5,4,554,0,Social,Italy,Cross-sell — travel rewards / premium product
1721,Hibernating,1151,1,3600,2255.04,2,2,5,225,1,Social,Spain,Reactivation email series
1722,Promising,167,3,495,309.67,5,5,4,554,0,Social,USA,Cross-sell — travel rewards / premium product
1723,Hibernating,1151,1,1200,751.68,2,2,4,224,1,Social,India,Reactivation email series
1724,Hibernating,1147,1,200,125.76,2,2,2,222,1,Social,India,Reactivation email series
1725,Promising,113,3,615,386.71,5,5,4,554,0,Social,India,Cross-sell — travel rewards / premium product
1726,At-Risk,150,2,2416,1522.08,5,4,5,545,0,Social,Australia,Win-back campaign within 7 days
1727,Hibernating,1142,1,150,94.68,2,2,2,222,1,Social,India,Reactivation email series
1728,Hibernating,1141,1,40,25.25,2,2,1,221,1,Social,UK,Reactivation email series
1729,Promising,237,3,690,436.08,5,5,4,554,0,Search,Australia,Cross-sell — travel rewards / premium product
1730,Promising,363,3,295,186.67,4,5,3,453,0,Social,China,Cross-sell — travel rewards / premium product
1731,Hibernating,1134,1,400,254.4,2,2,3,223,1,Offline,UK,Reactivation email series
1732,Hibernating,1134,1,8,5.09,2,2,1,221,1,Social,Spain,Reactivation email series
1733,At-Risk,54,2,3100,1971.6,5,4,5,545,0,Social,Canada,Win-back campaign within 7 days
1734,Promising,175,3,2300,1460.97,5,5,5,555,0,Search,Italy,Cross-sell — travel rewards / premium product
1735,At-Risk,431,2,3240,2060.64,4,4,5,445,0,Social,Japan,Win-back campaign within 7 days
1736,At-Risk,48,2,375,238.95,5,4,3,543,0,Social,Canada,Win-back campaign within 7 days
1737,Hibernating,1130,1,150,95.4,2,2,2,222,1,Social,Spain,Reactivation email series
1738,Hibernating,1130,1,105,66.78,2,2,2,222,1,Social,Canada,Reactivation email series
1739,Champions,226,3,9374,5976.87,5,5,5,555,0,Social,Japan,Referral program + premium card upsell
1740,At-Risk,315,2,365,232.58,4,4,3,443,0,Other,Canada,Win-back campaign within 7 days
1741,At-Risk,171,2,170,108.53,5,4,2,542,0,Search,Canada,Win-back campaign within 7 days
1742,Hibernating,1128,1,54,34.47,2,2,1,221,1,Social,Australia,Reactivation email series
1743,Promising,169,3,578,369.46,5,5,4,554,0,Search,UK,Cross-sell — travel rewards / premium product
1744,Hibernating,1126,1,500,319.2,2,2,4,224,1,Search,USA,Reactivation email series
1745,Hibernating,1123,1,108,69.21,2,2,2,222,1,Social,Spain,Reactivation email series
1746,At-Risk,173,2,270,173.34,5,4,3,543,0,Offline,Japan,Win-back campaign within 7 days
1747,Hibernating,1122,1,350,224.28,2,2,3,223,1,Social,Australia,Reactivation email series
1748,Hibernating,1120,1,105,67.54,2,2,2,222,1,Social,UK,Reactivation email series
1749,Hibernating,1120,1,300,192.96,2,2,3,223,1,Offline,Canada,Reactivation email series
1750,At-Risk,706,2,3105,1997.14,3,4,5,345,0,Social,USA,Win-back campaign within 7 days
1751,Promising,380,3,1750,1125.59,4,5,4,454,0,Social,Canada,Cross-sell — travel rewards / premium product
1752,At-Risk,251,2,375,241.65,4,4,3,443,0,Offline,Australia,Win-back campaign within 7 days
1753,Hibernating,1116,1,200,129.12,2,2,2,222,1,Other,Japan,Reactivation email series
1754,Champions,523,2,7500,4842.0,4,4,5,445,0,Social,Spain,Referral program + premium card upsell
1755,Promising,306,3,1830,1184.38,4,5,4,454,0,Other,Canada,Cross-sell — travel rewards / premium product
1756,Hibernating,1111,1,90,58.32,2,2,1,221,1,Social,UK,Reactivation email series
1757,Hibernating,1111,1,175,113.4,2,2,2,222,1,Social,USA,Reactivation email series
1758,Champions,627,2,5040,3271.97,3,4,5,345,0,Social,India,Referral program + premium card upsell
1759,Hibernating,1110,1,20,12.96,2,2,1,221,1,Other,China,Reactivation email series
1760,Promising,23,4,4798,3111.98,5,5,5,555,0,Search,Australia,Cross-sell — travel rewards / premium product
1761,Hibernating,1110,1,210,136.08,2,2,2,222,1,Other,Italy,Reactivation email series
1762,At-Risk,538,2,1900,1233.48,4,4,4,444,0,Social,Australia,Win-back campaign within 7 days
1763,At-Risk,442,2,170,110.57,4,4,2,442,0,Social,Canada,Win-back campaign within 7 days
1764,Champions,342,4,7615,4957.36,4,5,5,455,0,Search,India,Referral program + premium card upsell
1765,Promising,28,5,1180,769.74,5,5,4,554,0,Other,India,Cross-sell — travel rewards / premium product
1766,Hibernating,1102,1,150,97.92,2,2,2,222,1,Offline,India,Reactivation email series
1767,Hibernating,1102,1,75,48.96,2,2,1,221,1,Social,USA,Reactivation email series
1768,Hibernating,1100,1,175,114.66,2,2,2,222,1,Social,Australia,Reactivation email series
1769,Hibernating,1100,1,2500,1638.0,2,2,5,225,1,Search,Spain,Reactivation email series
1770,At-Risk,24,2,235,153.69,5,4,3,543,0,Social,Italy,Win-back campaign within 7 days
1771,Hibernating,1099,1,1200,786.24,2,2,4,224,1,Other,India,Reactivation email series
1772,At-Risk,653,2,316,207.04,3,4,3,343,0,Other,India,Win-back campaign within 7 days
1773,Hibernating,1099,1,160,104.83,2,2,2,222,1,Search,India,Reactivation email series
1774,Hibernating,1098,1,18,11.79,2,2,1,221,1,Social,Australia,Reactivation email series
1775,Hibernating,1098,1,4500,2948.4,2,2,5,225,1,Social,Australia,Reactivation email series
1776,Hibernating,1098,1,16,10.48,2,2,1,221,1,Other,USA,Reactivation email series
1777,Hibernating,1097,1,60,39.31,2,2,1,221,1,Social,Italy,Reactivation email series
1778,At-Risk,6,2,3240,2126.74,5,4,5,545,0,Offline,Canada,Win-back campaign within 7 days
1779,Hibernating,1091,1,100,66.0,2,2,2,222,1,Social,India,Reactivation email series
1780,Hibernating,1090,1,24,15.84,2,2,1,221,1,Social,China,Reactivation email series
1781,At-Risk,208,2,250,165.0,5,4,3,543,0,Offline,Japan,Win-back campaign within 7 days
1782,Hibernating,1090,1,360,237.6,2,2,3,223,1,Social,Japan,Reactivation email series
1783,At-Risk,334,2,120,79.34,4,4,2,442,0,Social,China,Win-back campaign within 7 days
1784,Champions,149,2,7300,4826.76,5,4,5,545,0,Social,Canada,Referral program + premium card upsell
1785,Hibernating,1088,1,240,158.98,2,2,3,223,1,Social,Spain,Reactivation email series
1786,Hibernating,1088,1,400,264.96,2,2,3,223,1,Search,India,Reactivation email series
1787,Hibernating,1087,1,280,185.47,2,2,3,223,1,Search,UK,Reactivation email series
1788,At-Risk,495,2,160,106.18,4,4,2,442,0,Social,UK,Win-back campaign within 7 days
1789,At-Risk,325,2,470,311.89,4,4,4,444,0,Other,Australia,Win-back campaign within 7 days
1790,Hibernating,1084,1,15,9.97,2,2,1,221,1,Social,India,Reactivation email series
1791,Hibernating,1083,1,60,39.89,2,2,1,221,1,Social,China,Reactivation email series
1792,At-Risk,565,2,56,37.23,3,4,1,341,0,Social,Canada,Win-back campaign within 7 days
1793,Hibernating,1083,1,2000,1329.6,2,2,4,224,1,Social,USA,Reactivation email series
1794,Promising,317,3,3545,2356.72,4,5,5,455,0,Social,Canada,Cross-sell — travel rewards / premium product
1795,At-Risk,470,2,186,123.65,4,4,2,442,0,Offline,USA,Win-back campaign within 7 days
1796,At-Risk,693,2,2800,1864.8,3,4,5,345,0,Social,India,Win-back campaign within 7 days
1797,Hibernating,1081,1,420,280.22,2,2,3,223,1,Other,USA,Reactivation email series
1798,Promising,287,3,1310,872.99,4,5,4,454,0,Offline,China,Cross-sell — travel rewards / premium product
1799,Hibernating,1080,1,80,53.38,2,2,1,221,1,Offline,Australia,Reactivation email series
1800,At-Risk,82,2,165,110.09,5,4,2,542,0,Other,Canada,Win-back campaign within 7 days
1801,Hibernating,1077,1,210,140.62,2,2,2,222,1,Other,China,Reactivation email series
1802,Hibernating,1076,1,400,267.84,2,2,3,223,1,Other,Italy,Reactivation email series
1803,Hibernating,1076,1,25,16.74,2,2,1,221,1,Other,Spain,Reactivation email series
1804,Hibernating,1076,1,2500,1674.0,2,2,5,225,1,Social,China,Reactivation email series
1805,Hibernating,1076,1,100,66.96,2,2,2,222,1,Social,China,Reactivation email series
1806,Promising,117,3,1348,904.77,5,5,4,554,0,Search,Spain,Cross-sell — travel rewards / premium product
1807,At-Risk,341,2,460,309.12,4,4,4,444,0,Search,UK,Win-back campaign within 7 days
1808,At-Risk,562,2,190,127.91,3,4,2,342,0,Search,India,Win-back campaign within 7 days
1809,Hibernating,1066,1,270,182.09,2,2,3,223,1,Social,USA,Reactivation email series
1810,Hibernating,1066,1,200,134.88,2,2,2,222,1,Search,Japan,Reactivation email series
1811,Hibernating,1066,1,2000,1348.8,2,2,4,224,1,Social,USA,Reactivation email series
1812,At-Risk,494,2,1400,945.84,4,4,4,444,0,Social,Spain,Win-back campaign within 7 days
1813,Promising,332,3,640,432.63,4,5,4,454,0,Search,Australia,Cross-sell — travel rewards / premium product
1814,At-Risk,332,2,137,92.56,4,4,2,442,0,Social,India,Win-back campaign within 7 days
1815,At-Risk,208,2,222,150.25,5,4,2,542,0,Offline,Japan,Win-back campaign within 7 days
1816,At-Risk,646,2,300,203.04,3,4,3,343,0,Other,India,Win-back campaign within 7 days
1817,Champions,395,2,6100,4128.48,4,4,5,445,0,Search,China,Referral program + premium card upsell
1818,Promising,571,3,275,186.35,3,5,3,353,0,Offline,Canada,Cross-sell — travel rewards / premium product
1819,Hibernating,1063,1,200,135.36,2,2,2,222,1,Other,USA,Reactivation email series
1820,Promising,231,3,374,253.43,5,5,3,553,0,Other,China,Cross-sell — travel rewards / premium product
1821,Champions,1062,1,7500,5076.0,2,2,5,225,1,Social,Spain,Referral program + premium card upsell
1822,Hibernating,1062,1,450,304.56,2,2,4,224,1,Offline,Spain,Reactivation email series
1823,At-Risk,633,2,3150,2135.7,3,4,5,345,0,Offline,India,Win-back campaign within 7 days
1824,Hibernating,1062,1,420,284.26,2,2,3,223,1,Other,China,Reactivation email series
1825,Champions,121,3,6130,4163.49,5,5,5,555,0,Offline,Canada,Referral program + premium card upsell
1826,Hibernating,1060,1,90,61.13,2,2,1,221,1,Social,Spain,Reactivation email series
1827,At-Risk,10,2,140,95.26,5,4,2,542,0,Social,Spain,Win-back campaign within 7 days
1828,Hibernating,1056,1,160,109.06,2,2,2,222,1,Social,Spain,Reactivation email series
1829,Hibernating,1056,1,450,306.72,2,2,4,224,1,Search,Japan,Reactivation email series
1830,Hibernating,1055,1,360,245.38,2,2,3,223,1,Social,India,Reactivation email series
1831,Hibernating,1053,1,75,51.3,2,2,1,221,1,Other,Spain,Reactivation email series
1832,At-Risk,144,2,375,256.5,5,4,3,543,0,Search,India,Win-back campaign within 7 days
1833,Promising,10,3,400,273.91,5,5,3,553,0,Social,Japan,Cross-sell — travel rewards / premium product
1834,At-Risk,210,2,180,123.12,5,4,2,542,0,Other,Canada,Win-back campaign within 7 days
1835,At-Risk,211,2,2620,1795.22,5,4,5,545,0,Social,China,Win-back campaign within 7 days
1836,Champions,494,3,7476,5125.55,4,5,5,455,0,Other,India,Referral program + premium card upsell
1837,Hibernating,1048,1,80,54.91,2,2,1,221,1,Search,USA,Reactivation email series
1838,At-Risk,439,2,150,103.14,4,4,2,442,0,Social,Italy,Win-back campaign within 7 days
1839,Hibernating,1047,1,100,68.88,2,2,2,222,1,Social,China,Reactivation email series
1840,At-Risk,481,2,1535,1057.31,4,4,4,444,0,Offline,China,Win-back campaign within 7 days
1841,At-Risk,275,2,330,227.3,4,4,3,443,0,Other,India,Win-back campaign within 7 days
1842,Promising,152,3,1373,945.73,5,5,4,554,0,Social,Australia,Cross-sell — travel rewards / premium product
1843,Hibernating,1044,1,1500,1033.2,2,2,4,224,1,Other,Spain,Reactivation email series
1844,At-Risk,574,2,280,193.2,3,4,3,343,0,Social,India,Win-back campaign within 7 days
1845,At-Risk,258,2,750,517.5,4,4,4,444,0,Search,India,Win-back campaign within 7 days
1846,At-Risk,588,2,400,276.0,3,4,3,343,0,Social,Japan,Win-back campaign within 7 days
1847,Hibernating,1044,1,300,206.64,2,2,3,223,1,Other,Canada,Reactivation email series
1848,Hibernating,1043,1,1500,1036.8,2,2,4,224,1,Offline,India,Reactivation email series
1849,Promising,520,3,556,383.86,4,5,4,454,0,Social,India,Cross-sell — travel rewards / premium product
1850,Hibernating,1042,1,1500,1036.8,2,2,4,224,1,Offline,Canada,Reactivation email series
1851,Hibernating,1042,1,35,24.19,2,2,1,221,1,Other,Canada,Reactivation email series
1852,Hibernating,1041,1,200,138.24,2,2,2,222,1,Other,Australia,Reactivation email series
1853,At-Risk,240,2,325,224.64,4,4,3,443,0,Other,India,Win-back campaign within 7 days
1854,Champions,240,2,4625,3202.35,4,4,5,445,0,Other,Canada,Referral program + premium card upsell
1855,At-Risk,172,2,330,228.49,5,4,3,543,0,Social,China,Win-back campaign within 7 days
1856,Hibernating,1038,1,18,12.48,2,2,1,221,1,Social,Australia,Reactivation email series
1857,Hibernating,1038,1,160,110.98,2,2,2,222,1,Search,India,Reactivation email series
1858,At-Risk,231,2,525,365.4,5,4,4,544,0,Social,UK,Win-back campaign within 7 days
1859,At-Risk,685,2,175,121.8,3,4,2,342,0,Offline,India,Win-back campaign within 7 days
1860,At-Risk,650,2,2240,1564.42,3,4,5,345,0,Social,China,Win-back campaign within 7 days
1861,Hibernating,1031,1,450,314.28,2,2,4,224,1,Search,Japan,Reactivation email series
1862,Hibernating,1031,1,3000,2095.2,2,2,5,225,1,Social,USA,Reactivation email series
1863,At-Risk,240,2,720,502.85,4,4,4,444,0,Search,Spain,Win-back campaign within 7 days
1864,Hibernating,1030,1,125,87.3,2,2,2,222,1,Offline,UK,Reactivation email series
1865,Promising,512,3,420,293.66,4,5,3,453,0,Search,Italy,Cross-sell — travel rewards / premium product
1866,At-Risk,178,2,2420,1693.03,5,4,5,545,0,Offline,Australia,Win-back campaign within 7 days
1867,Champions,529,2,6075,4250.07,4,4,5,445,0,Social,Canada,Referral program + premium card upsell
1868,Hibernating,1029,1,45,31.54,2,2,1,221,1,Offline,India,Reactivation email series
